id,label
1499,31499,1.0
1500,31500,1.0
1501,31501,1.0
1502,31502,1.0
1503,31503,1.0
1504,31504,1.0
1505,31505,1.0
1506,31506,1.0
1507,31507,1.0
1508,31508,1.0
1509,31509,1.0
1510,31510,1.0
1511,31511,1.0
1512,31512,1.0
1513,31513,1.0
1514,31514,1.0
1515,31515,1.0
1516,31516,1.0
1517,31517,1.0
1518,31518,1.0
1519,31519,1.0
1520,31520,1.0
1521,31521,1.0
1522,31522,1.0
1523,31523,1.0
1524,31524,1.0
1525,31525,1.0
1526,31526,1.0
1527,31527,1.0
1528,31528,1.0
1529,31529,1.0
1530,31530,1.0
1531,31531,1.0
1532,31532,1.0
1533,31533,1.0
1534,31534,1.0
1535,31535,1.0
1536,31536,1.0
1537,31537,1.0
1538,31538,1.0
1539,31539,1.0
1540,31540,1.0
1541,31541,1.0
1542,31542,1.0
1543,31543,1.0
1544,31544,1.0
1545,31545,1.0
1546,31546,1.0
1547,31547,1.0
1548,31548,1.0
1549,31549,1.0
1550,31550,1.0
1551,31551,1.0
1552,31552,1.0
1553,31553,1.0
1554,31554,1.0
1555,31555,1.0
1556,31556,1.0
1557,31557,1.0
1558,31558,1.0
1559,31559,1.0
1560,31560,1.0
1561,31561,1.0
1562,31562,1.0
1563,31563,1.0
1564,31564,1.0
1565,31565,1.0
1566,31566,1.0
1567,31567,1.0
1568,31568,1.0
1569,31569,1.0
1570,31570,1.0
1571,31571,1.0
1572,31572,1.0
1573,31573,1.0
1574,31574,1.0
1575,31575,1.0
1576,31576,1.0
1577,31577,1.0
1578,31578,1.0
1579,31579,1.0
1580,31580,1.0
1581,31581,1.0
1582,31582,1.0
1583,31583,1.0
1584,31584,1.0
1585,31585,1.0
1586,31586,1.0
1587,31587,1.0
1588,31588,1.0
1589,31589,1.0
1590,31590,1.0
1591,31591,1.0
1592,31592,1.0
1593,31593,1.0
1594,31594,1.0
1595,31595,1.0
1596,31596,1.0
1597,31597,1.0
1598,31598,1.0
1599,31599,1.0
1600,31600,1.0
1601,31601,1.0
1602,31602,1.0
1603,31603,1.0
1604,31604,1.0
1605,31605,1.0
1606,31606,1.0
1607,31607,1.0
1608,31608,1.0
1609,31609,1.0
1610,31610,1.0
1611,31611,1.0
1612,31612,1.0
1613,31613,1.0
1614,31614,1.0
1615,31615,1.0
1616,31616,1.0
1617,31617,1.0
1618,31618,1.0
1619,31619,1.0
1620,31620,1.0
1621,31621,1.0
1622,31622,1.0
1623,31623,1.0
1624,31624,1.0
1625,31625,1.0
1626,31626,1.0
1627,31627,1.0
1628,31628,1.0
1629,31629,1.0
1630,31630,1.0
1631,31631,1.0
1632,31632,1.0
1633,31633,1.0
1634,31634,1.0
1635,31635,1.0
1636,31636,1.0
1637,31637,1.0
1638,31638,1.0
1639,31639,1.0
1640,31640,1.0
1641,31641,1.0
1642,31642,1.0
1643,31643,1.0
1644,31644,1.0
1645,31645,1.0
1646,31646,1.0
1647,31647,1.0
1648,31648,1.0
1649,31649,1.0
1650,31650,1.0
1651,31651,1.0
1652,31652,1.0
1653,31653,1.0
1654,31654,1.0
1655,31655,1.0
1656,31656,1.0
1657,31657,1.0
1658,31658,1.0
1659,31659,1.0
1660,31660,1.0
1661,31661,1.0
1662,31662,1.0
1663,31663,1.0
1664,31664,1.0
1665,31665,1.0
1666,31666,1.0
1667,31667,1.0
1668,31668,1.0
1669,31669,1.0
1670,31670,1.0
1671,31671,1.0
1672,31672,1.0
1673,31673,1.0
1674,31674,1.0
1675,31675,1.0
1676,31676,1.0
1677,31677,1.0
1678,31678,1.0
1679,31679,1.0
1680,31680,1.0
1681,31681,1.0
1682,31682,1.0
1683,31683,1.0
1684,31684,1.0
1685,31685,1.0
1686,31686,1.0
1687,31687,1.0
1688,31688,1.0
1689,31689,1.0
1690,31690,1.0
1691,31691,1.0
1692,31692,1.0
1693,31693,1.0
1694,31694,1.0
1695,31695,1.0
1696,31696,1.0
1697,31697,1.0
1698,31698,1.0
1699,31699,1.0
1700,31700,1.0
1701,31701,1.0
1702,31702,1.0
1703,31703,1.0
1704,31704,1.0
1705,31705,1.0
1706,31706,1.0
1707,31707,1.0
1708,31708,1.0
1709,31709,1.0
1710,31710,1.0
1711,31711,1.0
1712,31712,1.0
1713,31713,1.0
1714,31714,1.0
1715,31715,1.0
1716,31716,1.0
1717,31717,1.0
1718,31718,1.0
1719,31719,1.0
1720,31720,1.0
1721,31721,1.0
1722,31722,1.0
1723,31723,1.0
1724,31724,1.0
1725,31725,1.0
1726,31726,1.0
1727,31727,1.0
1728,31728,1.0
1729,31729,1.0
1730,31730,1.0
1731,31731,1.0
1732,31732,1.0
1733,31733,1.0
1734,31734,1.0
1735,31735,1.0
1736,31736,1.0
1737,31737,1.0
1738,31738,1.0
1739,31739,1.0
1740,31740,1.0
1741,31741,1.0
1742,31742,1.0
1743,31743,1.0
1744,31744,1.0
1745,31745,1.0
1746,31746,1.0
1747,31747,1.0
1748,31748,1.0
1749,31749,1.0
1750,31750,1.0
1751,31751,1.0
1752,31752,1.0
1753,31753,1.0
1754,31754,1.0
1755,31755,1.0
1756,31756,1.0
1757,31757,1.0
1758,31758,1.0
1759,31759,1.0
1760,31760,1.0
1761,31761,1.0
1762,31762,1.0
1763,31763,1.0
1764,31764,1.0
1765,31765,1.0
1766,31766,1.0
1767,31767,1.0
1768,31768,1.0
1769,31769,1.0
1770,31770,1.0
1771,31771,1.0
1772,31772,1.0
1773,31773,1.0
1774,31774,1.0
1775,31775,1.0
1776,31776,1.0
1777,31777,1.0
1778,31778,1.0
1779,31779,1.0
1780,31780,1.0
1781,31781,1.0
1782,31782,1.0
1783,31783,1.0
1784,31784,1.0
1785,31785,1.0
1786,31786,1.0
1787,31787,1.0
1788,31788,1.0
1789,31789,1.0
1790,31790,1.0
1791,31791,1.0
1792,31792,1.0
1793,31793,1.0
1794,31794,1.0
1795,31795,1.0
1796,31796,1.0
1797,31797,1.0
1798,31798,1.0
1799,31799,1.0
1800,31800,1.0
1801,31801,1.0
1802,31802,1.0
1803,31803,1.0
1804,31804,1.0
1805,31805,1.0
1806,31806,1.0
1807,31807,1.0
1808,31808,1.0
1809,31809,1.0
1810,31810,1.0
1811,31811,1.0
1812,31812,1.0
1813,31813,1.0
1814,31814,1.0
1815,31815,1.0
1816,31816,1.0
1817,31817,1.0
1818,31818,1.0
1819,31819,1.0
1820,31820,1.0
1821,31821,1.0
1822,31822,1.0
1823,31823,1.0
1824,31824,1.0
1825,31825,1.0
1826,31826,1.0
1827,31827,1.0
1828,31828,1.0
1829,31829,1.0
1830,31830,1.0
1831,31831,1.0
1832,31832,1.0
1833,31833,1.0
1834,31834,1.0
1835,31835,1.0
1836,31836,1.0
1837,31837,1.0
1838,31838,1.0
1839,31839,1.0
1840,31840,1.0
1841,31841,1.0
1842,31842,1.0
1843,31843,1.0
1844,31844,1.0
1845,31845,1.0
1846,31846,1.0
1847,31847,1.0
1848,31848,1.0
1849,31849,1.0
1850,31850,1.0
1851,31851,1.0
1852,31852,1.0
1853,31853,1.0
1854,31854,1.0
1855,31855,1.0
1856,31856,1.0
1857,31857,1.0
1858,31858,1.0
1859,31859,1.0
1860,31860,1.0
1861,31861,1.0
1862,31862,1.0
1863,31863,1.0
1864,31864,1.0
1865,31865,1.0
1866,31866,1.0
1867,31867,1.0
1868,31868,1.0
1869,31869,1.0
1870,31870,1.0
1871,31871,1.0
1872,31872,1.0
1873,31873,1.0
1874,31874,1.0
1875,31875,1.0
1876,31876,1.0
1877,31877,1.0
1878,31878,1.0
1879,31879,1.0
1880,31880,1.0
1881,31881,1.0
1882,31882,1.0
1883,31883,1.0
1884,31884,1.0
1885,31885,1.0
1886,31886,1.0
1887,31887,1.0
1888,31888,1.0
1889,31889,1.0
1890,31890,1.0
1891,31891,1.0
1892,31892,1.0
1893,31893,1.0
1894,31894,1.0
1895,31895,1.0
1896,31896,1.0
1897,31897,1.0
1898,31898,1.0
1899,31899,1.0
1900,31900,1.0
1901,31901,1.0
1902,31902,1.0
1903,31903,1.0
1904,31904,1.0
1905,31905,1.0
1906,31906,1.0
1907,31907,1.0
1908,31908,1.0
1909,31909,1.0
1910,31910,1.0
1911,31911,1.0
1912,31912,1.0
1913,31913,1.0
1914,31914,1.0
1915,31915,1.0
1916,31916,1.0
1917,31917,1.0
1918,31918,1.0
1919,31919,1.0
1920,31920,1.0
1921,31921,1.0
1922,31922,1.0
1923,31923,1.0
1924,31924,1.0
1925,31925,1.0
1926,31926,1.0
1927,31927,1.0
1928,31928,1.0
1929,31929,1.0
1930,31930,1.0
1931,31931,1.0
1932,31932,1.0
1933,31933,1.0
1934,31934,1.0
1935,31935,1.0
1936,31936,1.0
1937,31937,1.0
1938,31938,1.0
1939,31939,1.0
1940,31940,1.0
1941,31941,1.0
1942,31942,1.0
1943,31943,1.0
1944,31944,1.0
1945,31945,1.0
1946,31946,1.0
1947,31947,1.0
1948,31948,1.0
1949,31949,1.0
1950,31950,1.0
1951,31951,1.0
1952,31952,1.0
1953,31953,1.0
1954,31954,1.0
1955,31955,1.0
1956,31956,1.0
1957,31957,1.0
1958,31958,1.0
1959,31959,1.0
1960,31960,1.0
1961,31961,1.0
1962,31962,1.0
1963,31963,1.0
1964,31964,1.0
1965,31965,1.0
1966,31966,1.0
1967,31967,1.0
1968,31968,1.0
1969,31969,1.0
1970,31970,1.0
1971,31971,1.0
1972,31972,1.0
1973,31973,1.0
1974,31974,1.0
1975,31975,1.0
1976,31976,1.0
1977,31977,1.0
1978,31978,1.0
1979,31979,1.0
1980,31980,1.0
1981,31981,1.0
1982,31982,1.0
1983,31983,1.0
1984,31984,1.0
1985,31985,1.0
1986,31986,1.0
1987,31987,1.0
1988,31988,1.0
1989,31989,1.0
1990,31990,1.0
1991,31991,1.0
1992,31992,1.0
1993,31993,1.0
1994,31994,1.0
1995,31995,1.0
1996,31996,1.0
1997,31997,1.0
1998,31998,1.0
1999,31999,1.0
2000,32000,1.0
2001,32001,1.0
2002,32002,1.0
2003,32003,1.0
2004,32004,1.0
2005,32005,1.0
2006,32006,1.0
2007,32007,1.0
2008,32008,1.0
2009,32009,1.0
2010,32010,1.0
2011,32011,1.0
2012,32012,1.0
2013,32013,1.0
2014,32014,1.0
2015,32015,1.0
2016,32016,1.0
2017,32017,1.0
2018,32018,1.0
2019,32019,1.0
2020,32020,1.0
2021,32021,1.0
2022,32022,1.0
2023,32023,1.0
2024,32024,1.0
2025,32025,1.0
2026,32026,1.0
2027,32027,1.0
2028,32028,1.0
2029,32029,1.0
2030,32030,1.0
2031,32031,1.0
2032,32032,1.0
2033,32033,1.0
2034,32034,1.0
2035,32035,1.0
2036,32036,1.0
2037,32037,1.0
2038,32038,1.0
2039,32039,1.0
2040,32040,1.0
2041,32041,1.0
2042,32042,1.0
2043,32043,1.0
2044,32044,1.0
2045,32045,1.0
2046,32046,1.0
2047,32047,1.0
2048,32048,1.0
2049,32049,1.0
2050,32050,1.0
2051,32051,1.0
2052,32052,1.0
2053,32053,1.0
2054,32054,1.0
2055,32055,1.0
2056,32056,1.0
2057,32057,1.0
2058,32058,1.0
2059,32059,1.0
2060,32060,1.0
2061,32061,1.0
2062,32062,1.0
2063,32063,1.0
2064,32064,1.0
2065,32065,1.0
2066,32066,1.0
2067,32067,1.0
2068,32068,1.0
2069,32069,1.0
2070,32070,1.0
2071,32071,1.0
2072,32072,1.0
2073,32073,1.0
2074,32074,1.0
2075,32075,1.0
2076,32076,1.0
2077,32077,1.0
2078,32078,1.0
2079,32079,1.0
2080,32080,1.0
2081,32081,1.0
2082,32082,1.0
2083,32083,1.0
2084,32084,1.0
2085,32085,1.0
2086,32086,1.0
2087,32087,1.0
2088,32088,1.0
2089,32089,1.0
2090,32090,1.0
2091,32091,1.0
2092,32092,1.0
2093,32093,1.0
2094,32094,1.0
2095,32095,1.0
2096,32096,1.0
2097,32097,1.0
2098,32098,1.0
2099,32099,1.0
2100,32100,1.0
2101,32101,1.0
2102,32102,1.0
2103,32103,1.0
2104,32104,1.0
2105,32105,1.0
2106,32106,1.0
2107,32107,1.0
2108,32108,1.0
2109,32109,1.0
2110,32110,1.0
2111,32111,1.0
2112,32112,1.0
2113,32113,1.0
2114,32114,1.0
2115,32115,1.0
2116,32116,1.0
2117,32117,1.0
2118,32118,1.0
2119,32119,1.0
2120,32120,1.0
2121,32121,1.0
2122,32122,1.0
2123,32123,1.0
2124,32124,1.0
2125,32125,1.0
2126,32126,1.0
2127,32127,1.0
2128,32128,1.0
2129,32129,1.0
2130,32130,1.0
2131,32131,1.0
2132,32132,1.0
2133,32133,1.0
2134,32134,1.0
2135,32135,1.0
2136,32136,1.0
2137,32137,1.0
2138,32138,1.0
2139,32139,1.0
2140,32140,1.0
2141,32141,1.0
2142,32142,1.0
2143,32143,1.0
2144,32144,1.0
2145,32145,1.0
2146,32146,1.0
2147,32147,1.0
2148,32148,1.0
2149,32149,1.0
2150,32150,1.0
2151,32151,1.0
2152,32152,1.0
2153,32153,1.0
2154,32154,1.0
2155,32155,1.0
2156,32156,1.0
2157,32157,1.0
2158,32158,1.0
2159,32159,1.0
2160,32160,1.0
2161,32161,1.0
2162,32162,1.0
2163,32163,1.0
2164,32164,1.0
2165,32165,1.0
2166,32166,1.0
2167,32167,1.0
2168,32168,1.0
2169,32169,1.0
2170,32170,1.0
2171,32171,1.0
2172,32172,1.0
2173,32173,1.0
2174,32174,1.0
2175,32175,1.0
2176,32176,1.0
2177,32177,1.0
2178,32178,1.0
2179,32179,1.0
2180,32180,1.0
2181,32181,1.0
2182,32182,1.0
2183,32183,1.0
2184,32184,1.0
2185,32185,1.0
2186,32186,1.0
2187,32187,1.0
2188,32188,1.0
2189,32189,1.0
2190,32190,1.0
2191,32191,1.0
2192,32192,1.0
2193,32193,1.0
2194,32194,1.0
2195,32195,1.0
2196,32196,1.0
2197,32197,1.0
2198,32198,1.0
2199,32199,1.0
2200,32200,1.0
2201,32201,1.0
2202,32202,1.0
2203,32203,1.0
2204,32204,1.0
2205,32205,1.0
2206,32206,1.0
2207,32207,1.0
2208,32208,1.0
2209,32209,1.0
2210,32210,1.0
2211,32211,1.0
2212,32212,1.0
2213,32213,1.0
2214,32214,1.0
2215,32215,1.0
2216,32216,1.0
2217,32217,1.0
2218,32218,1.0
2219,32219,1.0
2220,32220,1.0
2221,32221,1.0
2222,32222,1.0
2223,32223,1.0
2224,32224,1.0
2225,32225,1.0
2226,32226,1.0
2227,32227,1.0
2228,32228,1.0
2229,32229,1.0
2230,32230,1.0
2231,32231,1.0
2232,32232,1.0
2233,32233,1.0
2234,32234,1.0
2235,32235,1.0
2236,32236,1.0
2237,32237,1.0
2238,32238,1.0
2239,32239,1.0
2240,32240,1.0
2241,32241,1.0
2242,32242,1.0
2243,32243,1.0
2244,32244,1.0
2245,32245,1.0
2246,32246,1.0
2247,32247,1.0
2248,32248,1.0
2249,32249,1.0
2250,32250,1.0
2251,32251,1.0
2252,32252,1.0
2253,32253,1.0
2254,32254,1.0
2255,32255,1.0
2256,32256,1.0
2257,32257,1.0
2258,32258,1.0
2259,32259,1.0
2260,32260,1.0
2261,32261,1.0
2262,32262,1.0
2263,32263,1.0
2264,32264,1.0
2265,32265,1.0
2266,32266,1.0
2267,32267,1.0
2268,32268,1.0
2269,32269,1.0
2270,32270,1.0
2271,32271,1.0
2272,32272,1.0
2273,32273,1.0
2274,32274,1.0
2275,32275,1.0
2276,32276,1.0
2277,32277,1.0
2278,32278,1.0
2279,32279,1.0
2280,32280,1.0
2281,32281,1.0
2282,32282,1.0
2283,32283,1.0
2284,32284,1.0
2285,32285,1.0
2286,32286,1.0
2287,32287,1.0
2288,32288,1.0
2289,32289,1.0
2290,32290,1.0
2291,32291,1.0
2292,32292,1.0
2293,32293,1.0
2294,32294,1.0
2295,32295,1.0
2296,32296,1.0
2297,32297,1.0
2298,32298,1.0
2299,32299,1.0
2300,32300,1.0
2301,32301,1.0
2302,32302,1.0
2303,32303,1.0
2304,32304,1.0
2305,32305,1.0
2306,32306,1.0
2307,32307,1.0
2308,32308,1.0
2309,32309,1.0
2310,32310,1.0
2311,32311,1.0
2312,32312,1.0
2313,32313,1.0
2314,32314,1.0
2315,32315,1.0
2316,32316,1.0
2317,32317,1.0
2318,32318,1.0
2319,32319,1.0
2320,32320,1.0
2321,32321,1.0
2322,32322,1.0
2323,32323,1.0
2324,32324,1.0
2325,32325,1.0
2326,32326,1.0
2327,32327,1.0
2328,32328,1.0
2329,32329,1.0
2330,32330,1.0
2331,32331,1.0
2332,32332,1.0
2333,32333,1.0
2334,32334,1.0
2335,32335,1.0
2336,32336,1.0
2337,32337,1.0
2338,32338,1.0
2339,32339,1.0
2340,32340,1.0
2341,32341,1.0
2342,32342,1.0
2343,32343,1.0
2344,32344,1.0
2345,32345,1.0
2346,32346,1.0
2347,32347,1.0
2348,32348,1.0
2349,32349,1.0
2350,32350,1.0
2351,32351,1.0
2352,32352,1.0
2353,32353,1.0
2354,32354,1.0
2355,32355,1.0
2356,32356,1.0
2357,32357,1.0
2358,32358,1.0
2359,32359,1.0
2360,32360,1.0
2361,32361,1.0
2362,32362,1.0
2363,32363,1.0
2364,32364,1.0
2365,32365,1.0
2366,32366,1.0
2367,32367,1.0
2368,32368,1.0
2369,32369,1.0
2370,32370,1.0
2371,32371,1.0
2372,32372,1.0
2373,32373,1.0
2374,32374,1.0
2375,32375,1.0
2376,32376,1.0
2377,32377,1.0
2378,32378,1.0
2379,32379,1.0
2380,32380,1.0
2381,32381,1.0
2382,32382,1.0
2383,32383,1.0
2384,32384,1.0
2385,32385,1.0
2386,32386,1.0
2387,32387,1.0
2388,32388,1.0
2389,32389,1.0
2390,32390,1.0
2391,32391,1.0
2392,32392,1.0
2393,32393,1.0
2394,32394,1.0
2395,32395,1.0
2396,32396,1.0
2397,32397,1.0
2398,32398,1.0
2399,32399,1.0
2400,32400,1.0
2401,32401,1.0
2402,32402,1.0
2403,32403,1.0
2404,32404,1.0
2405,32405,1.0
2406,32406,1.0
2407,32407,1.0
2408,32408,1.0
2409,32409,1.0
2410,32410,1.0
2411,32411,1.0
2412,32412,1.0
2413,32413,1.0
2414,32414,1.0
2415,32415,1.0
2416,32416,1.0
2417,32417,1.0
2418,32418,1.0
2419,32419,1.0
2420,32420,1.0
2421,32421,1.0
2422,32422,1.0
2423,32423,1.0
2424,32424,1.0
2425,32425,1.0
2426,32426,1.0
2427,32427,1.0
2428,32428,1.0
2429,32429,1.0
2430,32430,1.0
2431,32431,1.0
2432,32432,1.0
2433,32433,1.0
2434,32434,1.0
2435,32435,1.0
2436,32436,1.0
2437,32437,1.0
2438,32438,1.0
2439,32439,1.0
2440,32440,1.0
2441,32441,1.0
2442,32442,1.0
2443,32443,1.0
2444,32444,1.0
2445,32445,1.0
2446,32446,1.0
2447,32447,1.0
2448,32448,1.0
2449,32449,1.0
2450,32450,1.0
2451,32451,1.0
2452,32452,1.0
2453,32453,1.0
2454,32454,1.0
2455,32455,1.0
2456,32456,1.0
2457,32457,1.0
2458,32458,1.0
2459,32459,1.0
2460,32460,1.0
2461,32461,1.0
2462,32462,1.0
2463,32463,1.0
2464,32464,1.0
2465,32465,1.0
2466,32466,1.0
2467,32467,1.0
2468,32468,1.0
2469,32469,1.0
2470,32470,1.0
2471,32471,1.0
2472,32472,1.0
2473,32473,1.0
2474,32474,1.0
2475,32475,1.0
2476,32476,1.0
2477,32477,1.0
2478,32478,1.0
2479,32479,1.0
2480,32480,1.0
2481,32481,1.0
2482,32482,1.0
2483,32483,1.0
2484,32484,1.0
2485,32485,1.0
2486,32486,1.0
2487,32487,1.0
2488,32488,1.0
2489,32489,1.0
2490,32490,1.0
2491,32491,1.0
2492,32492,1.0
2493,32493,1.0
2494,32494,1.0
2495,32495,1.0
2496,32496,1.0
2497,32497,1.0
2498,32498,1.0
2499,32499,1.0
2500,32500,1.0
2501,32501,1.0
2502,32502,1.0
2503,32503,1.0
2504,32504,1.0
2505,32505,1.0
2506,32506,1.0
2507,32507,1.0
2508,32508,1.0
2509,32509,1.0
2510,32510,1.0
2511,32511,1.0
2512,32512,1.0
2513,32513,1.0
2514,32514,1.0
2515,32515,1.0
2516,32516,1.0
2517,32517,1.0
2518,32518,1.0
2519,32519,1.0
2520,32520,1.0
2521,32521,1.0
2522,32522,1.0
2523,32523,1.0
2524,32524,1.0
2525,32525,1.0
2526,32526,1.0
2527,32527,1.0
2528,32528,1.0
2529,32529,1.0
2530,32530,1.0
2531,32531,1.0
2532,32532,1.0
2533,32533,1.0
2534,32534,1.0
2535,32535,1.0
2536,32536,1.0
2537,32537,1.0
2538,32538,1.0
2539,32539,1.0
2540,32540,1.0
2541,32541,1.0
2542,32542,1.0
2543,32543,1.0
2544,32544,1.0
2545,32545,1.0
2546,32546,1.0
2547,32547,1.0
2548,32548,1.0
2549,32549,1.0
2550,32550,1.0
2551,32551,1.0
2552,32552,1.0
2553,32553,1.0
2554,32554,1.0
2555,32555,1.0
2556,32556,1.0
2557,32557,1.0
2558,32558,1.0
2559,32559,1.0
2560,32560,1.0
2561,32561,1.0
2562,32562,1.0
2563,32563,1.0
2564,32564,1.0
2565,32565,1.0
2566,32566,1.0
2567,32567,1.0
2568,32568,1.0
2569,32569,1.0
2570,32570,1.0
2571,32571,1.0
2572,32572,1.0
2573,32573,1.0
2574,32574,1.0
2575,32575,1.0
2576,32576,1.0
2577,32577,1.0
2578,32578,1.0
2579,32579,1.0
2580,32580,1.0
2581,32581,1.0
2582,32582,1.0
2583,32583,1.0
2584,32584,1.0
2585,32585,1.0
2586,32586,1.0
2587,32587,1.0
2588,32588,1.0
2589,32589,1.0
2590,32590,1.0
2591,32591,1.0
2592,32592,1.0
2593,32593,1.0
2594,32594,1.0
2595,32595,1.0
2596,32596,1.0
2597,32597,1.0
2598,32598,1.0
2599,32599,1.0
2600,32600,1.0
2601,32601,1.0
2602,32602,1.0
2603,32603,1.0
2604,32604,1.0
2605,32605,1.0
2606,32606,1.0
2607,32607,1.0
2608,32608,1.0
2609,32609,1.0
2610,32610,1.0
2611,32611,1.0
2612,32612,1.0
2613,32613,1.0
2614,32614,1.0
2615,32615,1.0
2616,32616,1.0
2617,32617,1.0
2618,32618,1.0
2619,32619,1.0
2620,32620,1.0
2621,32621,1.0
2622,32622,1.0
2623,32623,1.0
2624,32624,1.0
2625,32625,1.0
2626,32626,1.0
2627,32627,1.0
2628,32628,1.0
2629,32629,1.0
2630,32630,1.0
2631,32631,1.0
2632,32632,1.0
2633,32633,1.0
2634,32634,1.0
2635,32635,1.0
2636,32636,1.0
2637,32637,1.0
2638,32638,1.0
2639,32639,1.0
2640,32640,1.0
2641,32641,1.0
2642,32642,1.0
2643,32643,1.0
2644,32644,1.0
2645,32645,1.0
2646,32646,1.0
2647,32647,1.0
2648,32648,1.0
2649,32649,1.0
2650,32650,1.0
2651,32651,1.0
2652,32652,1.0
2653,32653,1.0
2654,32654,1.0
2655,32655,1.0
2656,32656,1.0
2657,32657,1.0
2658,32658,1.0
2659,32659,1.0
2660,32660,1.0
2661,32661,1.0
2662,32662,1.0
2663,32663,1.0
2664,32664,1.0
2665,32665,1.0
2666,32666,1.0
2667,32667,1.0
2668,32668,1.0
2669,32669,1.0
2670,32670,1.0
2671,32671,1.0
2672,32672,1.0
2673,32673,1.0
2674,32674,1.0
2675,32675,1.0
2676,32676,1.0
2677,32677,1.0
2678,32678,1.0
2679,32679,1.0
2680,32680,1.0
2681,32681,1.0
2682,32682,1.0
2683,32683,1.0
2684,32684,1.0
2685,32685,1.0
2686,32686,1.0
2687,32687,1.0
2688,32688,1.0
2689,32689,1.0
2690,32690,1.0
2691,32691,1.0
2692,32692,1.0
2693,32693,1.0
2694,32694,1.0
2695,32695,1.0
2696,32696,1.0
2697,32697,1.0
2698,32698,1.0
2699,32699,1.0
2700,32700,1.0
2701,32701,1.0
2702,32702,1.0
2703,32703,1.0
2704,32704,1.0
2705,32705,1.0
2706,32706,1.0
2707,32707,1.0
2708,32708,1.0
2709,32709,1.0
2710,32710,1.0
2711,32711,1.0
2712,32712,1.0
2713,32713,1.0
2714,32714,1.0
2715,32715,1.0
2716,32716,1.0
2717,32717,1.0
2718,32718,1.0
2719,32719,1.0
2720,32720,1.0
2721,32721,1.0
2722,32722,1.0
2723,32723,1.0
2724,32724,1.0
2725,32725,1.0
2726,32726,1.0
2727,32727,1.0
2728,32728,1.0
2729,32729,1.0
2730,32730,1.0
2731,32731,1.0
2732,32732,1.0
2733,32733,1.0
2734,32734,1.0
2735,32735,1.0
2736,32736,1.0
2737,32737,1.0
2738,32738,1.0
2739,32739,1.0
2740,32740,1.0
2741,32741,1.0
2742,32742,1.0
2743,32743,1.0
2744,32744,1.0
2745,32745,1.0
2746,32746,1.0
2747,32747,1.0
2748,32748,1.0
2749,32749,1.0
2750,32750,1.0
2751,32751,1.0
2752,32752,1.0
2753,32753,1.0
2754,32754,1.0
2755,32755,1.0
2756,32756,1.0
2757,32757,1.0
2758,32758,1.0
2759,32759,1.0
2760,32760,1.0
2761,32761,1.0
2762,32762,1.0
2763,32763,1.0
2764,32764,1.0
2765,32765,1.0
2766,32766,1.0
2767,32767,1.0
2768,32768,1.0
2769,32769,1.0
2770,32770,1.0
2771,32771,1.0
2772,32772,1.0
2773,32773,1.0
2774,32774,1.0
2775,32775,1.0
2776,32776,1.0
2777,32777,1.0
2778,32778,1.0
2779,32779,1.0
2780,32780,1.0
2781,32781,1.0
2782,32782,1.0
2783,32783,1.0
2784,32784,1.0
2785,32785,1.0
2786,32786,1.0
2787,32787,1.0
2788,32788,1.0
2789,32789,1.0
2790,32790,1.0
2791,32791,1.0
2792,32792,1.0
2793,32793,1.0
2794,32794,1.0
2795,32795,1.0
2796,32796,1.0
2797,32797,1.0
2798,32798,1.0
2799,32799,1.0
2800,32800,1.0
2801,32801,1.0
2802,32802,1.0
2803,32803,1.0
2804,32804,1.0
2805,32805,1.0
2806,32806,1.0
2807,32807,1.0
2808,32808,1.0
2809,32809,1.0
2810,32810,1.0
2811,32811,1.0
2812,32812,1.0
2813,32813,1.0
2814,32814,1.0
2815,32815,1.0
2816,32816,1.0
2817,32817,1.0
2818,32818,1.0
2819,32819,1.0
2820,32820,1.0
2821,32821,1.0
2822,32822,1.0
2823,32823,1.0
2824,32824,1.0
2825,32825,1.0
2826,32826,1.0
2827,32827,1.0
2828,32828,1.0
2829,32829,1.0
2830,32830,1.0
2831,32831,1.0
2832,32832,1.0
2833,32833,1.0
2834,32834,1.0
2835,32835,1.0
2836,32836,1.0
2837,32837,1.0
2838,32838,1.0
2839,32839,1.0
2840,32840,1.0
2841,32841,1.0
2842,32842,1.0
2843,32843,1.0
2844,32844,1.0
2845,32845,1.0
2846,32846,1.0
2847,32847,1.0
2848,32848,1.0
2849,32849,1.0
2850,32850,1.0
2851,32851,1.0
2852,32852,1.0
2853,32853,1.0
2854,32854,1.0
2855,32855,1.0
2856,32856,1.0
2857,32857,1.0
2858,32858,1.0
2859,32859,1.0
2860,32860,1.0
2861,32861,1.0
2862,32862,1.0
2863,32863,1.0
2864,32864,1.0
2865,32865,1.0
2866,32866,1.0
2867,32867,1.0
2868,32868,1.0
2869,32869,1.0
2870,32870,1.0
2871,32871,1.0
2872,32872,1.0
2873,32873,1.0
2874,32874,1.0
2875,32875,1.0
2876,32876,1.0
2877,32877,1.0
2878,32878,1.0
2879,32879,1.0
2880,32880,1.0
2881,32881,1.0
