id,label
1499,31499,0.0
1500,31500,0.0
1501,31501,0.0
1502,31502,0.0
1503,31503,0.0
1504,31504,0.0
1505,31505,0.0
1506,31506,0.0
1507,31507,0.0
1508,31508,0.0
1509,31509,0.0
1510,31510,0.0
1511,31511,0.0
1512,31512,0.0
1513,31513,0.0
1514,31514,0.0
1515,31515,0.0
1516,31516,0.0
1517,31517,0.0
1518,31518,0.0
1519,31519,0.0
1520,31520,0.0
1521,31521,0.0
1522,31522,0.0
1523,31523,0.0
1524,31524,0.0
1525,31525,0.0
1526,31526,0.0
1527,31527,0.0
1528,31528,0.0
1529,31529,0.0
1530,31530,0.0
1531,31531,0.0
1532,31532,0.0
1533,31533,0.0
1534,31534,0.0
1535,31535,0.0
1536,31536,0.0
1537,31537,0.0
1538,31538,0.0
1539,31539,0.0
1540,31540,0.0
1541,31541,0.0
1542,31542,0.0
1543,31543,0.0
1544,31544,0.0
1545,31545,0.0
1546,31546,0.0
1547,31547,0.0
1548,31548,0.0
1549,31549,0.0
1550,31550,0.0
1551,31551,0.0
1552,31552,0.0
1553,31553,0.0
1554,31554,0.0
1555,31555,0.0
1556,31556,0.0
1557,31557,0.0
1558,31558,0.0
1559,31559,0.0
1560,31560,0.0
1561,31561,0.0
1562,31562,0.0
1563,31563,0.0
1564,31564,0.0
1565,31565,0.0
1566,31566,0.0
1567,31567,0.0
1568,31568,0.0
1569,31569,0.0
1570,31570,0.0
1571,31571,0.0
1572,31572,0.0
1573,31573,0.0
1574,31574,0.0
1575,31575,0.0
1576,31576,0.0
1577,31577,0.0
1578,31578,0.0
1579,31579,0.0
1580,31580,0.0
1581,31581,0.0
1582,31582,0.0
1583,31583,0.0
1584,31584,0.0
1585,31585,0.0
1586,31586,0.0
1587,31587,0.0
1588,31588,0.0
1589,31589,0.0
1590,31590,0.0
1591,31591,0.0
1592,31592,0.0
1593,31593,0.0
1594,31594,0.0
1595,31595,0.0
1596,31596,0.0
1597,31597,0.0
1598,31598,0.0
1599,31599,0.0
1600,31600,0.0
1601,31601,0.0
1602,31602,0.0
1603,31603,0.0
1604,31604,0.0
1605,31605,0.0
1606,31606,0.0
1607,31607,0.0
1608,31608,0.0
1609,31609,0.0
1610,31610,0.0
1611,31611,0.0
1612,31612,0.0
1613,31613,0.0
1614,31614,0.0
1615,31615,0.0
1616,31616,0.0
1617,31617,0.0
1618,31618,0.0
1619,31619,0.0
1620,31620,0.0
1621,31621,0.0
1622,31622,0.0
1623,31623,0.0
1624,31624,0.0
1625,31625,0.0
1626,31626,0.0
1627,31627,0.0
1628,31628,0.0
1629,31629,0.0
1630,31630,0.0
1631,31631,0.0
1632,31632,0.0
1633,31633,0.0
1634,31634,0.0
1635,31635,0.0
1636,31636,0.0
1637,31637,0.0
1638,31638,0.0
1639,31639,0.0
1640,31640,0.0
1641,31641,0.0
1642,31642,0.0
1643,31643,0.0
1644,31644,0.0
1645,31645,0.0
1646,31646,0.0
1647,31647,0.0
1648,31648,0.0
1649,31649,0.0
1650,31650,0.0
1651,31651,0.0
1652,31652,0.0
1653,31653,0.0
1654,31654,0.0
1655,31655,0.0
1656,31656,0.0
1657,31657,0.0
1658,31658,0.0
1659,31659,0.0
1660,31660,0.0
1661,31661,0.0
1662,31662,0.0
1663,31663,0.0
1664,31664,0.0
1665,31665,0.0
1666,31666,0.0
1667,31667,0.0
1668,31668,0.0
1669,31669,0.0
1670,31670,0.0
1671,31671,0.0
1672,31672,0.0
1673,31673,0.0
1674,31674,0.0
1675,31675,0.0
1676,31676,0.0
1677,31677,0.0
1678,31678,0.0
1679,31679,0.0
1680,31680,0.0
1681,31681,0.0
1682,31682,0.0
1683,31683,0.0
1684,31684,0.0
1685,31685,0.0
1686,31686,0.0
1687,31687,0.0
1688,31688,0.0
1689,31689,0.0
1690,31690,0.0
1691,31691,0.0
1692,31692,0.0
1693,31693,0.0
1694,31694,0.0
1695,31695,0.0
1696,31696,0.0
1697,31697,0.0
1698,31698,0.0
1699,31699,0.0
1700,31700,0.0
1701,31701,0.0
1702,31702,0.0
1703,31703,0.0
1704,31704,0.0
1705,31705,0.0
1706,31706,0.0
1707,31707,0.0
1708,31708,0.0
1709,31709,0.0
1710,31710,0.0
1711,31711,0.0
1712,31712,0.0
1713,31713,0.0
1714,31714,0.0
1715,31715,0.0
1716,31716,0.0
1717,31717,0.0
1718,31718,0.0
1719,31719,0.0
1720,31720,0.0
1721,31721,0.0
1722,31722,0.0
1723,31723,0.0
1724,31724,0.0
1725,31725,0.0
1726,31726,0.0
1727,31727,0.0
1728,31728,0.0
1729,31729,0.0
1730,31730,0.0
1731,31731,0.0
1732,31732,0.0
1733,31733,0.0
1734,31734,0.0
1735,31735,0.0
1736,31736,0.0
1737,31737,0.0
1738,31738,0.0
1739,31739,0.0
1740,31740,0.0
1741,31741,0.0
1742,31742,0.0
1743,31743,0.0
1744,31744,0.0
1745,31745,0.0
1746,31746,0.0
1747,31747,0.0
1748,31748,0.0
1749,31749,0.0
1750,31750,0.0
1751,31751,0.0
1752,31752,0.0
1753,31753,0.0
1754,31754,0.0
1755,31755,0.0
1756,31756,0.0
1757,31757,0.0
1758,31758,0.0
1759,31759,0.0
1760,31760,0.0
1761,31761,0.0
1762,31762,0.0
1763,31763,0.0
1764,31764,0.0
1765,31765,0.0
1766,31766,0.0
1767,31767,0.0
1768,31768,0.0
1769,31769,0.0
1770,31770,0.0
1771,31771,0.0
1772,31772,0.0
1773,31773,0.0
1774,31774,0.0
1775,31775,0.0
1776,31776,0.0
1777,31777,0.0
1778,31778,0.0
1779,31779,0.0
1780,31780,0.0
1781,31781,0.0
1782,31782,0.0
1783,31783,0.0
1784,31784,0.0
1785,31785,0.0
1786,31786,0.0
1787,31787,0.0
1788,31788,0.0
1789,31789,0.0
1790,31790,0.0
1791,31791,0.0
1792,31792,0.0
1793,31793,0.0
1794,31794,0.0
1795,31795,0.0
1796,31796,0.0
1797,31797,0.0
1798,31798,0.0
1799,31799,0.0
1800,31800,0.0
1801,31801,0.0
1802,31802,0.0
1803,31803,0.0
1804,31804,0.0
1805,31805,0.0
1806,31806,0.0
1807,31807,0.0
1808,31808,0.0
1809,31809,0.0
1810,31810,0.0
1811,31811,0.0
1812,31812,0.0
1813,31813,0.0
1814,31814,0.0
1815,31815,0.0
1816,31816,0.0
1817,31817,0.0
1818,31818,0.0
1819,31819,0.0
1820,31820,0.0
1821,31821,0.0
1822,31822,0.0
1823,31823,0.0
1824,31824,0.0
1825,31825,0.0
1826,31826,0.0
1827,31827,0.0
1828,31828,0.0
1829,31829,0.0
1830,31830,0.0
1831,31831,0.0
1832,31832,0.0
1833,31833,0.0
1834,31834,0.0
1835,31835,0.0
1836,31836,0.0
1837,31837,0.0
1838,31838,0.0
1839,31839,0.0
1840,31840,0.0
1841,31841,0.0
1842,31842,0.0
1843,31843,0.0
1844,31844,0.0
1845,31845,0.0
1846,31846,0.0
1847,31847,0.0
1848,31848,0.0
1849,31849,0.0
1850,31850,0.0
1851,31851,0.0
1852,31852,0.0
1853,31853,0.0
1854,31854,0.0
1855,31855,0.0
1856,31856,0.0
1857,31857,0.0
1858,31858,0.0
1859,31859,0.0
1860,31860,0.0
1861,31861,0.0
1862,31862,0.0
1863,31863,0.0
1864,31864,0.0
1865,31865,0.0
1866,31866,0.0
1867,31867,0.0
1868,31868,0.0
1869,31869,0.0
1870,31870,0.0
1871,31871,0.0
1872,31872,0.0
1873,31873,0.0
1874,31874,0.0
1875,31875,0.0
1876,31876,0.0
1877,31877,0.0
1878,31878,0.0
1879,31879,0.0
1880,31880,0.0
1881,31881,0.0
1882,31882,0.0
1883,31883,0.0
1884,31884,0.0
1885,31885,0.0
1886,31886,0.0
1887,31887,0.0
1888,31888,0.0
1889,31889,0.0
1890,31890,0.0
1891,31891,0.0
1892,31892,0.0
1893,31893,0.0
1894,31894,0.0
1895,31895,0.0
1896,31896,0.0
1897,31897,0.0
1898,31898,0.0
1899,31899,0.0
1900,31900,0.0
1901,31901,0.0
1902,31902,0.0
1903,31903,0.0
1904,31904,0.0
1905,31905,0.0
1906,31906,0.0
1907,31907,0.0
1908,31908,0.0
1909,31909,0.0
1910,31910,0.0
1911,31911,0.0
1912,31912,0.0
1913,31913,0.0
1914,31914,0.0
1915,31915,0.0
1916,31916,0.0
1917,31917,0.0
1918,31918,0.0
1919,31919,0.0
1920,31920,0.0
1921,31921,0.0
1922,31922,0.0
1923,31923,0.0
1924,31924,0.0
1925,31925,0.0
1926,31926,0.0
1927,31927,0.0
1928,31928,0.0
1929,31929,0.0
1930,31930,0.0
1931,31931,0.0
1932,31932,0.0
1933,31933,0.0
1934,31934,0.0
1935,31935,0.0
1936,31936,0.0
1937,31937,0.0
1938,31938,0.0
1939,31939,0.0
1940,31940,0.0
1941,31941,0.0
1942,31942,0.0
1943,31943,0.0
1944,31944,0.0
1945,31945,0.0
1946,31946,0.0
1947,31947,0.0
1948,31948,0.0
1949,31949,0.0
1950,31950,0.0
1951,31951,0.0
1952,31952,0.0
1953,31953,0.0
1954,31954,0.0
1955,31955,0.0
1956,31956,0.0
1957,31957,0.0
1958,31958,0.0
1959,31959,0.0
1960,31960,0.0
1961,31961,0.0
1962,31962,0.0
1963,31963,0.0
1964,31964,0.0
1965,31965,0.0
1966,31966,0.0
1967,31967,0.0
1968,31968,0.0
1969,31969,0.0
1970,31970,0.0
1971,31971,0.0
1972,31972,0.0
1973,31973,0.0
1974,31974,0.0
1975,31975,0.0
1976,31976,0.0
1977,31977,0.0
1978,31978,0.0
1979,31979,0.0
1980,31980,0.0
1981,31981,0.0
1982,31982,0.0
1983,31983,0.0
1984,31984,0.0
1985,31985,0.0
1986,31986,0.0
1987,31987,0.0
1988,31988,0.0
1989,31989,0.0
1990,31990,0.0
1991,31991,0.0
1992,31992,0.0
1993,31993,0.0
1994,31994,0.0
1995,31995,0.0
1996,31996,0.0
1997,31997,0.0
1998,31998,0.0
1999,31999,0.0
2000,32000,0.0
2001,32001,0.0
2002,32002,0.0
2003,32003,0.0
2004,32004,0.0
2005,32005,0.0
2006,32006,0.0
2007,32007,0.0
2008,32008,0.0
2009,32009,0.0
2010,32010,0.0
2011,32011,0.0
2012,32012,0.0
2013,32013,0.0
2014,32014,0.0
2015,32015,0.0
2016,32016,0.0
2017,32017,0.0
2018,32018,0.0
2019,32019,0.0
2020,32020,0.0
2021,32021,0.0
2022,32022,0.0
2023,32023,0.0
2024,32024,0.0
2025,32025,0.0
2026,32026,0.0
2027,32027,0.0
2028,32028,0.0
2029,32029,0.0
2030,32030,0.0
2031,32031,0.0
2032,32032,0.0
2033,32033,0.0
2034,32034,0.0
2035,32035,0.0
2036,32036,0.0
2037,32037,0.0
2038,32038,0.0
2039,32039,0.0
2040,32040,0.0
2041,32041,0.0
2042,32042,0.0
2043,32043,0.0
2044,32044,0.0
2045,32045,0.0
2046,32046,0.0
2047,32047,0.0
2048,32048,0.0
2049,32049,0.0
2050,32050,0.0
2051,32051,0.0
2052,32052,0.0
2053,32053,0.0
2054,32054,0.0
2055,32055,0.0
2056,32056,0.0
2057,32057,0.0
2058,32058,0.0
2059,32059,0.0
2060,32060,0.0
2061,32061,0.0
2062,32062,0.0
2063,32063,0.0
2064,32064,0.0
2065,32065,0.0
2066,32066,0.0
2067,32067,0.0
2068,32068,0.0
2069,32069,0.0
2070,32070,0.0
2071,32071,0.0
2072,32072,0.0
2073,32073,0.0
2074,32074,0.0
2075,32075,0.0
2076,32076,0.0
2077,32077,0.0
2078,32078,0.0
2079,32079,0.0
2080,32080,0.0
2081,32081,0.0
2082,32082,0.0
2083,32083,0.0
2084,32084,0.0
2085,32085,0.0
2086,32086,0.0
2087,32087,0.0
2088,32088,0.0
2089,32089,0.0
2090,32090,0.0
2091,32091,0.0
2092,32092,0.0
2093,32093,0.0
2094,32094,0.0
2095,32095,0.0
2096,32096,0.0
2097,32097,0.0
2098,32098,0.0
2099,32099,0.0
2100,32100,0.0
2101,32101,0.0
2102,32102,0.0
2103,32103,0.0
2104,32104,0.0
2105,32105,0.0
2106,32106,0.0
2107,32107,0.0
2108,32108,0.0
2109,32109,0.0
2110,32110,0.0
2111,32111,0.0
2112,32112,0.0
2113,32113,0.0
2114,32114,0.0
2115,32115,0.0
2116,32116,0.0
2117,32117,0.0
2118,32118,0.0
2119,32119,0.0
2120,32120,0.0
2121,32121,0.0
2122,32122,0.0
2123,32123,0.0
2124,32124,0.0
2125,32125,0.0
2126,32126,0.0
2127,32127,0.0
2128,32128,0.0
2129,32129,0.0
2130,32130,0.0
2131,32131,0.0
2132,32132,0.0
2133,32133,0.0
2134,32134,0.0
2135,32135,0.0
2136,32136,0.0
2137,32137,0.0
2138,32138,0.0
2139,32139,0.0
2140,32140,0.0
2141,32141,0.0
2142,32142,0.0
2143,32143,0.0
2144,32144,0.0
2145,32145,0.0
2146,32146,0.0
2147,32147,0.0
2148,32148,0.0
2149,32149,0.0
2150,32150,0.0
2151,32151,0.0
2152,32152,0.0
2153,32153,0.0
2154,32154,0.0
2155,32155,0.0
2156,32156,0.0
2157,32157,0.0
2158,32158,0.0
2159,32159,0.0
2160,32160,0.0
2161,32161,0.0
2162,32162,0.0
2163,32163,0.0
2164,32164,0.0
2165,32165,0.0
2166,32166,0.0
2167,32167,0.0
2168,32168,0.0
2169,32169,0.0
2170,32170,0.0
2171,32171,0.0
2172,32172,0.0
2173,32173,0.0
2174,32174,0.0
2175,32175,0.0
2176,32176,0.0
2177,32177,0.0
2178,32178,0.0
2179,32179,0.0
2180,32180,0.0
2181,32181,0.0
2182,32182,0.0
2183,32183,0.0
2184,32184,0.0
2185,32185,0.0
2186,32186,0.0
2187,32187,0.0
2188,32188,0.0
2189,32189,0.0
2190,32190,0.0
2191,32191,0.0
2192,32192,0.0
2193,32193,0.0
2194,32194,0.0
2195,32195,0.0
2196,32196,0.0
2197,32197,0.0
2198,32198,0.0
2199,32199,0.0
2200,32200,0.0
2201,32201,0.0
2202,32202,0.0
2203,32203,0.0
2204,32204,0.0
2205,32205,0.0
2206,32206,0.0
2207,32207,0.0
2208,32208,0.0
2209,32209,0.0
2210,32210,0.0
2211,32211,0.0
2212,32212,0.0
2213,32213,0.0
2214,32214,0.0
2215,32215,0.0
2216,32216,0.0
2217,32217,0.0
2218,32218,0.0
2219,32219,0.0
2220,32220,0.0
2221,32221,0.0
2222,32222,0.0
2223,32223,0.0
2224,32224,0.0
2225,32225,0.0
2226,32226,0.0
2227,32227,0.0
2228,32228,0.0
2229,32229,0.0
2230,32230,0.0
2231,32231,0.0
2232,32232,0.0
2233,32233,0.0
2234,32234,0.0
2235,32235,0.0
2236,32236,0.0
2237,32237,0.0
2238,32238,0.0
2239,32239,0.0
2240,32240,0.0
2241,32241,0.0
2242,32242,0.0
2243,32243,0.0
2244,32244,0.0
2245,32245,0.0
2246,32246,0.0
2247,32247,0.0
2248,32248,0.0
2249,32249,0.0
2250,32250,0.0
2251,32251,0.0
2252,32252,0.0
2253,32253,0.0
2254,32254,0.0
2255,32255,0.0
2256,32256,0.0
2257,32257,0.0
2258,32258,0.0
2259,32259,0.0
2260,32260,0.0
2261,32261,0.0
2262,32262,0.0
2263,32263,0.0
2264,32264,0.0
2265,32265,0.0
2266,32266,0.0
2267,32267,0.0
2268,32268,0.0
2269,32269,0.0
2270,32270,0.0
2271,32271,0.0
2272,32272,0.0
2273,32273,0.0
2274,32274,0.0
2275,32275,0.0
2276,32276,0.0
2277,32277,0.0
2278,32278,0.0
2279,32279,0.0
2280,32280,0.0
2281,32281,0.0
2282,32282,0.0
2283,32283,0.0
2284,32284,0.0
2285,32285,0.0
2286,32286,0.0
2287,32287,0.0
2288,32288,0.0
2289,32289,0.0
2290,32290,0.0
2291,32291,0.0
2292,32292,0.0
2293,32293,0.0
2294,32294,0.0
2295,32295,0.0
2296,32296,0.0
2297,32297,0.0
2298,32298,0.0
2299,32299,0.0
2300,32300,0.0
2301,32301,0.0
2302,32302,0.0
2303,32303,0.0
2304,32304,0.0
2305,32305,0.0
2306,32306,0.0
2307,32307,0.0
2308,32308,0.0
2309,32309,0.0
2310,32310,0.0
2311,32311,0.0
2312,32312,0.0
2313,32313,0.0
2314,32314,0.0
2315,32315,0.0
2316,32316,0.0
2317,32317,0.0
2318,32318,0.0
2319,32319,0.0
2320,32320,0.0
2321,32321,0.0
2322,32322,0.0
2323,32323,0.0
2324,32324,0.0
2325,32325,0.0
2326,32326,0.0
2327,32327,0.0
2328,32328,0.0
2329,32329,0.0
2330,32330,0.0
2331,32331,0.0
2332,32332,0.0
2333,32333,0.0
2334,32334,0.0
2335,32335,0.0
2336,32336,0.0
2337,32337,0.0
2338,32338,0.0
2339,32339,0.0
2340,32340,0.0
2341,32341,0.0
2342,32342,0.0
2343,32343,0.0
2344,32344,0.0
2345,32345,0.0
2346,32346,0.0
2347,32347,0.0
2348,32348,0.0
2349,32349,0.0
2350,32350,0.0
2351,32351,0.0
2352,32352,0.0
2353,32353,0.0
2354,32354,0.0
2355,32355,0.0
2356,32356,0.0
2357,32357,0.0
2358,32358,0.0
2359,32359,0.0
2360,32360,0.0
2361,32361,0.0
2362,32362,0.0
2363,32363,0.0
2364,32364,0.0
2365,32365,0.0
2366,32366,0.0
2367,32367,0.0
2368,32368,0.0
2369,32369,0.0
2370,32370,0.0
2371,32371,0.0
2372,32372,0.0
2373,32373,0.0
2374,32374,0.0
2375,32375,0.0
2376,32376,0.0
2377,32377,0.0
2378,32378,0.0
2379,32379,0.0
2380,32380,0.0
2381,32381,0.0
2382,32382,0.0
2383,32383,0.0
2384,32384,0.0
2385,32385,0.0
2386,32386,0.0
2387,32387,0.0
2388,32388,0.0
2389,32389,0.0
2390,32390,0.0
2391,32391,0.0
2392,32392,0.0
2393,32393,0.0
2394,32394,0.0
2395,32395,0.0
2396,32396,0.0
2397,32397,0.0
2398,32398,0.0
2399,32399,0.0
2400,32400,0.0
2401,32401,0.0
2402,32402,0.0
2403,32403,0.0
2404,32404,0.0
2405,32405,0.0
2406,32406,0.0
2407,32407,0.0
2408,32408,0.0
2409,32409,0.0
2410,32410,0.0
2411,32411,0.0
2412,32412,0.0
2413,32413,0.0
2414,32414,0.0
2415,32415,0.0
2416,32416,0.0
2417,32417,0.0
2418,32418,0.0
2419,32419,0.0
2420,32420,0.0
2421,32421,0.0
2422,32422,0.0
2423,32423,0.0
2424,32424,0.0
2425,32425,0.0
2426,32426,0.0
2427,32427,0.0
2428,32428,0.0
2429,32429,0.0
2430,32430,0.0
2431,32431,0.0
2432,32432,0.0
2433,32433,0.0
2434,32434,0.0
2435,32435,0.0
2436,32436,0.0
2437,32437,0.0
2438,32438,0.0
2439,32439,0.0
2440,32440,0.0
2441,32441,0.0
2442,32442,0.0
2443,32443,0.0
2444,32444,0.0
2445,32445,0.0
2446,32446,0.0
2447,32447,0.0
2448,32448,0.0
2449,32449,0.0
2450,32450,0.0
2451,32451,0.0
2452,32452,0.0
2453,32453,0.0
2454,32454,0.0
2455,32455,0.0
2456,32456,0.0
2457,32457,0.0
2458,32458,0.0
2459,32459,0.0
2460,32460,0.0
2461,32461,0.0
2462,32462,0.0
2463,32463,0.0
2464,32464,0.0
2465,32465,0.0
2466,32466,0.0
2467,32467,0.0
2468,32468,0.0
2469,32469,0.0
2470,32470,0.0
2471,32471,0.0
2472,32472,0.0
2473,32473,0.0
2474,32474,0.0
2475,32475,0.0
2476,32476,0.0
2477,32477,0.0
2478,32478,0.0
2479,32479,0.0
2480,32480,0.0
2481,32481,0.0
2482,32482,0.0
2483,32483,0.0
2484,32484,0.0
2485,32485,0.0
2486,32486,0.0
2487,32487,0.0
2488,32488,0.0
2489,32489,0.0
2490,32490,0.0
2491,32491,0.0
2492,32492,0.0
2493,32493,0.0
2494,32494,0.0
2495,32495,0.0
2496,32496,0.0
2497,32497,0.0
2498,32498,0.0
2499,32499,0.0
2500,32500,0.0
2501,32501,0.0
2502,32502,0.0
2503,32503,0.0
2504,32504,0.0
2505,32505,0.0
2506,32506,0.0
2507,32507,0.0
2508,32508,0.0
2509,32509,0.0
2510,32510,0.0
2511,32511,0.0
2512,32512,0.0
2513,32513,0.0
2514,32514,0.0
2515,32515,0.0
2516,32516,0.0
2517,32517,0.0
2518,32518,0.0
2519,32519,0.0
2520,32520,0.0
2521,32521,0.0
2522,32522,0.0
2523,32523,0.0
2524,32524,0.0
2525,32525,0.0
2526,32526,0.0
2527,32527,0.0
2528,32528,0.0
2529,32529,0.0
2530,32530,0.0
2531,32531,0.0
2532,32532,0.0
2533,32533,0.0
2534,32534,0.0
2535,32535,0.0
2536,32536,0.0
2537,32537,0.0
2538,32538,0.0
2539,32539,0.0
2540,32540,0.0
2541,32541,0.0
2542,32542,0.0
2543,32543,0.0
2544,32544,0.0
2545,32545,0.0
2546,32546,0.0
2547,32547,0.0
2548,32548,0.0
2549,32549,0.0
2550,32550,0.0
2551,32551,0.0
2552,32552,0.0
2553,32553,0.0
2554,32554,0.0
2555,32555,0.0
2556,32556,0.0
2557,32557,0.0
2558,32558,0.0
2559,32559,0.0
2560,32560,0.0
2561,32561,0.0
2562,32562,0.0
2563,32563,0.0
2564,32564,0.0
2565,32565,0.0
2566,32566,0.0
2567,32567,0.0
2568,32568,0.0
2569,32569,0.0
2570,32570,0.0
2571,32571,0.0
2572,32572,0.0
2573,32573,0.0
2574,32574,0.0
2575,32575,0.0
2576,32576,0.0
2577,32577,0.0
2578,32578,0.0
2579,32579,0.0
2580,32580,0.0
2581,32581,0.0
2582,32582,0.0
2583,32583,0.0
2584,32584,0.0
2585,32585,0.0
2586,32586,0.0
2587,32587,0.0
2588,32588,0.0
2589,32589,0.0
2590,32590,0.0
2591,32591,0.0
2592,32592,0.0
2593,32593,0.0
2594,32594,0.0
2595,32595,0.0
2596,32596,0.0
2597,32597,0.0
2598,32598,0.0
2599,32599,0.0
2600,32600,0.0
2601,32601,0.0
2602,32602,0.0
2603,32603,0.0
2604,32604,0.0
2605,32605,0.0
2606,32606,0.0
2607,32607,0.0
2608,32608,0.0
2609,32609,0.0
2610,32610,0.0
2611,32611,0.0
2612,32612,0.0
2613,32613,0.0
2614,32614,0.0
2615,32615,0.0
2616,32616,0.0
2617,32617,0.0
2618,32618,0.0
2619,32619,0.0
2620,32620,0.0
2621,32621,0.0
2622,32622,0.0
2623,32623,0.0
2624,32624,0.0
2625,32625,0.0
2626,32626,0.0
2627,32627,0.0
2628,32628,0.0
2629,32629,0.0
2630,32630,0.0
2631,32631,0.0
2632,32632,0.0
2633,32633,0.0
2634,32634,0.0
2635,32635,0.0
2636,32636,0.0
2637,32637,0.0
2638,32638,0.0
2639,32639,0.0
2640,32640,0.0
2641,32641,0.0
2642,32642,0.0
2643,32643,0.0
2644,32644,0.0
2645,32645,0.0
2646,32646,0.0
2647,32647,0.0
2648,32648,0.0
2649,32649,0.0
2650,32650,0.0
2651,32651,0.0
2652,32652,0.0
2653,32653,0.0
2654,32654,0.0
2655,32655,0.0
2656,32656,0.0
2657,32657,0.0
2658,32658,0.0
2659,32659,0.0
2660,32660,0.0
2661,32661,0.0
2662,32662,0.0
2663,32663,0.0
2664,32664,0.0
2665,32665,0.0
2666,32666,0.0
2667,32667,0.0
2668,32668,0.0
2669,32669,0.0
2670,32670,0.0
2671,32671,0.0
2672,32672,0.0
2673,32673,0.0
2674,32674,0.0
2675,32675,0.0
2676,32676,0.0
2677,32677,0.0
2678,32678,0.0
2679,32679,0.0
2680,32680,0.0
2681,32681,0.0
2682,32682,0.0
2683,32683,0.0
2684,32684,0.0
2685,32685,0.0
2686,32686,0.0
2687,32687,0.0
2688,32688,0.0
2689,32689,0.0
2690,32690,0.0
2691,32691,0.0
2692,32692,0.0
2693,32693,0.0
2694,32694,0.0
2695,32695,0.0
2696,32696,0.0
2697,32697,0.0
2698,32698,0.0
2699,32699,0.0
2700,32700,0.0
2701,32701,0.0
2702,32702,0.0
2703,32703,0.0
2704,32704,0.0
2705,32705,0.0
2706,32706,0.0
2707,32707,0.0
2708,32708,0.0
2709,32709,0.0
2710,32710,0.0
2711,32711,0.0
2712,32712,0.0
2713,32713,0.0
2714,32714,0.0
2715,32715,0.0
2716,32716,0.0
2717,32717,0.0
2718,32718,0.0
2719,32719,0.0
2720,32720,0.0
2721,32721,0.0
2722,32722,0.0
2723,32723,0.0
2724,32724,0.0
2725,32725,0.0
2726,32726,0.0
2727,32727,0.0
2728,32728,0.0
2729,32729,0.0
2730,32730,0.0
2731,32731,0.0
2732,32732,0.0
2733,32733,0.0
2734,32734,0.0
2735,32735,0.0
2736,32736,0.0
2737,32737,0.0
2738,32738,0.0
2739,32739,0.0
2740,32740,0.0
2741,32741,0.0
2742,32742,0.0
2743,32743,0.0
2744,32744,0.0
2745,32745,0.0
2746,32746,0.0
2747,32747,0.0
2748,32748,0.0
2749,32749,0.0
2750,32750,0.0
2751,32751,0.0
2752,32752,0.0
2753,32753,0.0
2754,32754,0.0
2755,32755,0.0
2756,32756,0.0
2757,32757,0.0
2758,32758,0.0
2759,32759,0.0
2760,32760,0.0
2761,32761,0.0
2762,32762,0.0
2763,32763,0.0
2764,32764,0.0
2765,32765,0.0
2766,32766,0.0
2767,32767,0.0
2768,32768,0.0
2769,32769,0.0
2770,32770,0.0
2771,32771,0.0
2772,32772,0.0
2773,32773,0.0
2774,32774,0.0
2775,32775,0.0
2776,32776,0.0
2777,32777,0.0
2778,32778,0.0
2779,32779,0.0
2780,32780,0.0
2781,32781,0.0
2782,32782,0.0
2783,32783,0.0
2784,32784,0.0
2785,32785,0.0
2786,32786,0.0
2787,32787,0.0
2788,32788,0.0
2789,32789,0.0
2790,32790,0.0
2791,32791,0.0
2792,32792,0.0
2793,32793,0.0
2794,32794,0.0
2795,32795,0.0
2796,32796,0.0
2797,32797,0.0
2798,32798,0.0
2799,32799,0.0
2800,32800,0.0
2801,32801,0.0
2802,32802,0.0
2803,32803,0.0
2804,32804,0.0
2805,32805,0.0
2806,32806,0.0
2807,32807,0.0
2808,32808,0.0
2809,32809,0.0
2810,32810,0.0
2811,32811,0.0
2812,32812,0.0
2813,32813,0.0
2814,32814,0.0
2815,32815,0.0
2816,32816,0.0
2817,32817,0.0
2818,32818,0.0
2819,32819,0.0
2820,32820,0.0
2821,32821,0.0
2822,32822,0.0
2823,32823,0.0
2824,32824,0.0
2825,32825,0.0
2826,32826,0.0
2827,32827,0.0
2828,32828,0.0
2829,32829,0.0
2830,32830,0.0
2831,32831,0.0
2832,32832,0.0
2833,32833,0.0
2834,32834,0.0
2835,32835,0.0
2836,32836,0.0
2837,32837,0.0
2838,32838,0.0
2839,32839,0.0
2840,32840,0.0
2841,32841,0.0
2842,32842,0.0
2843,32843,0.0
2844,32844,0.0
2845,32845,0.0
2846,32846,0.0
2847,32847,0.0
2848,32848,0.0
2849,32849,0.0
2850,32850,0.0
2851,32851,0.0
2852,32852,0.0
2853,32853,0.0
2854,32854,0.0
2855,32855,0.0
2856,32856,0.0
2857,32857,0.0
2858,32858,0.0
2859,32859,0.0
2860,32860,0.0
2861,32861,0.0
2862,32862,0.0
2863,32863,0.0
2864,32864,0.0
2865,32865,0.0
2866,32866,0.0
2867,32867,0.0
2868,32868,0.0
2869,32869,0.0
2870,32870,0.0
2871,32871,0.0
2872,32872,0.0
2873,32873,0.0
2874,32874,0.0
2875,32875,0.0
2876,32876,0.0
2877,32877,0.0
2878,32878,0.0
2879,32879,0.0
2880,32880,0.0
2881,32881,0.0
